UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,Mmcode,VehicleType,RegistrationYear,Make,Model,Cylinders,Cubiccapacity,Kilowatts,Bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims
316,6986,2015-02-11 04:31:06,True,South Africa,Sole Proprietor,Mrs,English,Absa,Savings,Married,Female,South Africa,KwaZulu-Natal,8833,Zone A,Sub Zone 1,Vehicle,75350,Passenger,2001,Volkswagen,3 Series,4,2628,123,Hatchback,3,2007-09-16 18:58:45,430961.57414826995,True,True,197071.52195494785,False,False,False,False,False,1,189346.68876797298,Monthly,1457.7896612420816,3958.8037615019207,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1047.0800509118806,4909.1764607185105
317,2841,2015-04-22 17:26:09,False,Other,Close Corporation,Dr,Zulu,FNB,Savings,Married,Male,South Africa,Eastern Cape,3886,Zone A,Sub Zone 1,Vehicle,60345,Passenger,2013,Ford,Polo,6,2828,54,SUV,4,2000-10-15 02:31:00,200958.77803219136,True,False,73633.60005121883,False,False,False,False,False,1,418493.8266975236,Monthly,2004.4666721290891,2205.0238324471998,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1922.7058934558152,0.0
318,9716,2015-04-14 13:38:53,False,Other,Close Corporation,Ms,Afrikaans,Absa,Current,Single,Female,South Africa,Western Cape,3653,Zone A,Sub Zone 2,Vehicle,59220,Passenger,2014,Toyota,Polo,4,2987,131,Sedan,2,2007-05-27 09:19:51,286448.2565685715,False,True,105345.0032947578,False,False,False,False,False,3,344682.01974919107,Monthly,1625.7786783078402,2600.830920121462,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1327.2093592634205,0.0
319,7971,2014-07-13 20:47:02,True,South Africa,Sole Proprietor,Mr,English,Absa,Current,Single,Female,South Africa,KwaZulu-Natal,5864,Zone A,Sub Zone 2,Vehicle,91131,Light Commercial,2002,Volkswagen,Polo,4,2739,74,SUV,2,2011-02-16 19:37:33,355851.4879631852,False,True,169658.8531950437,True,False,False,False,False,3,176083.16057339776,Monthly,2189.837909629926,4932.110557904452,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3123.1660377903654,0.0
320,6625,2015-07-12 05:08:54,True,South Africa,Close Corporation,Ms,Afrikaans,FNB,Current,Married,Female,South Africa,Eastern Cape,3514,Zone B,Sub Zone 1,Vehicle,32063,Light Commercial,2000,Toyota,Corolla,7,2817,57,Sedan,4,2002-02-03 13:25:23,389538.20247203374,False,False,105485.5622217727,False,False,False,False,False,3,408784.84618189716,Monthly,959.0618234604663,4840.256979104328,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,928.9989864690992,0.0
321,3950,2015-08-02 03:47:53,False,South Africa,Sole Proprietor,Mrs,English,Absa,Savings,Married,Male,South Africa,Gauteng,4969,Zone A,Sub Zone 1,Vehicle,81736,Passenger,2009,Toyota,3 Series,4,2529,198,Hatchback,2,2010-07-11 13:24:53,128251.47877913518,False,True,64890.68432363352,True,False,False,False,False,1,242209.85863890717,Monthly,1501.5713321012122,2074.0856237942958,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3126.0208611086045,0.0
322,8992,2014-06-26 23:56:54,True,Other,Close Corporation,Mrs,Zulu,Absa,Savings,Single,Male,South Africa,KwaZulu-Natal,4284,Zone B,Sub Zone 2,Vehicle,98913,Light Commercial,2007,BMW,3 Series,5,2212,51,SUV,2,2010-10-24 00:34:07,304318.5371047801,True,True,104750.19538370603,True,False,True,False,False,3,104178.72896658271,Monthly,670.9528052685786,3425.8976210324754,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1714.4774254871218,0.0
323,5780,2015-08-04 11:20:42,False,South Africa,Close Corporation,Mrs,Zulu,Absa,Current,Married,Female,South Africa,Gauteng,8740,Zone A,Sub Zone 1,Vehicle,88946,Light Commercial,2000,Toyota,Ranger,7,2499,71,Hatchback,4,2007-04-13 00:51:56,460489.9552232906,True,True,22817.26208781949,False,False,False,False,False,1,497037.3607741142,Monthly,1995.2535424750338,1337.950891639264,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1327.5209392061424,0.0
324,3368,2014-07-27 05:26:02,True,Other,Close Corporation,Ms,Afrikaans,Standard Bank,Savings,Married,Female,South Africa,Western Cape,5566,Zone B,Sub Zone 1,Vehicle,55971,Passenger,2002,Toyota,Ranger,5,2346,121,SUV,2,2004-08-29 16:04:27,485761.9016793623,True,True,26001.391046553967,True,False,False,False,False,3,241540.8498375435,Monthly,2906.704246472807,763.487728178242,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1412.8755755445186,1835.4767571447492
325,7655,2015-07-14 11:15:39,True,Other,Sole Proprietor,Dr,Zulu,FNB,Current,Single,Female,South Africa,Eastern Cape,3196,Zone B,Sub Zone 2,Vehicle,13598,Light Commercial,2013,Volkswagen,3 Series,6,1595,136,Hatchback,2,2009-05-22 22:33:06,345265.2691517112,True,True,138821.50644613378,True,False,False,False,False,1,293698.6463192726,Monthly,614.7662878934643,3842.0061131186676,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1490.2123784869764,8223.519894407716
326,9173,2014-12-11 02:32:56,False,Other,Close Corporation,Ms,English,Standard Bank,Current,Married,Male,South Africa,Gauteng,1789,Zone A,Sub Zone 2,Vehicle,20564,Light Commercial,2002,Ford,Polo,6,2993,121,SUV,4,2006-10-19 01:17:03,492647.3618719936,False,False,183492.13145194913,False,False,False,False,False,4,413582.7788436923,Monthly,2149.075061253916,2180.8998470901215,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2019.6919540471342,0.0
327,5495,2014-04-20 01:22:53,True,Other,Sole Proprietor,Mr,Zulu,FNB,Current,Married,Female,South Africa,Western Cape,4475,Zone A,Sub Zone 1,Vehicle,59725,Passenger,2012,Ford,Polo,4,2203,117,SUV,2,2003-03-12 16:01:24,306830.86203926336,True,False,145135.62669770364,False,False,False,False,False,2,482394.26080397004,Monthly,2437.744909094149,885.2640182500949,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1561.6469337914136,0.0
328,7002,2014-02-11 17:46:22,False,Other,Close Corporation,Dr,Afrikaans,FNB,Current,Divorced,Female,South Africa,Eastern Cape,2309,Zone A,Sub Zone 2,Vehicle,96134,Passenger,2014,Volkswagen,Polo,4,2809,113,Sedan,3,2005-11-19 18:22:57,249172.26340141997,True,False,14922.648131471438,True,False,False,False,False,3,442799.53248214204,Monthly,1032.7710604440722,3794.2396176027355,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2441.6190411145626,0.0
329,7614,2014-03-17 21:29:11,True,Other,Close Corporation,Mrs,Afrikaans,Absa,Savings,Single,Female,South Africa,Western Cape,1864,Zone A,Sub Zone 1,Vehicle,69940,Passenger,2001,Ford,Corolla,5,2204,143,Hatchback,4,2002-09-07 20:50:48,298214.3565267107,False,True,80579.12220620114,False,False,False,False,False,3,286273.94351070496,Monthly,1182.6857334213678,4575.851798970117,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1775.5370212487933,0.0
330,6919,2014-11-19 16:41:14,False,Other,Close Corporation,Ms,Afrikaans,FNB,Savings,Divorced,Female,South Africa,Gauteng,6389,Zone A,Sub Zone 2,Vehicle,72085,Passenger,2013,Toyota,Polo,5,1958,68,Hatchback,2,2013-01-09 18:50:59,102070.57741858493,False,True,510.7176536127467,False,False,False,False,False,1,295563.23398990184,Monthly,1003.9527156000884,4666.367502288685,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2514.931129048121,16008.444773628638
331,1853,2015-08-12 08:56:59,False,South Africa,Close Corporation,Mrs,English,Standard Bank,Current,Divorced,Male,South Africa,Western Cape,4363,Zone B,Sub Zone 2,Vehicle,27862,Passenger,2004,BMW,Corolla,5,2716,177,Hatchback,2,2009-09-13 08:43:09,230772.1638584245,False,True,102241.34866512657,True,False,False,False,False,4,176399.1214743483,Monthly,1243.5315916907687,2981.668542313098,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2313.279255054806,0.0
332,5146,2014-05-08 23:48:44,True,South Africa,Close Corporation,Mrs,English,Standard Bank,Savings,Divorced,Male,South Africa,KwaZulu-Natal,9215,Zone A,Sub Zone 1,Vehicle,20265,Passenger,2009,Toyota,3 Series,6,2012,136,Hatchback,3,2008-02-20 04:08:41,256282.2738637379,True,True,38640.89697637028,True,False,False,False,False,4,258261.29517158767,Monthly,775.2063979834354,2398.205644874368,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1233.361917287784,0.0
333,4769,2015-02-04 02:55:50,False,Other,Sole Proprietor,Mr,English,Standard Bank,Savings,Married,Female,South Africa,Eastern Cape,4003,Zone A,Sub Zone 2,Vehicle,19705,Passenger,2002,Toyota,Polo,5,2818,131,Hatchback,4,2006-03-22 20:47:50,431882.50942444016,False,True,173629.32974573135,False,False,False,False,False,3,476077.4969788163,Monthly,1425.8696782135557,709.332930809028,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2938.319863550265,23770.33341297539
334,1574,2014-11-10 13:52:23,True,Other,Sole Proprietor,Dr,English,FNB,Current,Married,Male,South Africa,Western Cape,9502,Zone B,Sub Zone 1,Vehicle,65279,Light Commercial,2002,BMW,Polo,7,2310,136,Sedan,4,2003-05-15 19:23:54,391391.86673410126,True,False,20867.01057381648,False,False,False,False,False,1,377123.42477239534,Monthly,1422.322988285987,3963.9490212805163,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2896.94440331877,0.0
335,2148,2014-04-09 19:06:56,True,South Africa,Close Corporation,Mr,English,Standard Bank,Savings,Divorced,Male,South Africa,Gauteng,2231,Zone A,Sub Zone 2,Vehicle,72471,Passenger,2007,Volkswagen,Ranger,7,1474,146,SUV,2,2008-03-05 05:04:14,320641.96335116035,True,False,286.67972940608075,True,False,False,False,False,1,55344.645833689814,Monthly,2518.1686415135223,4726.615760501449,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3466.9414010491264,0.0
336,7293,2014-11-28 23:11:11,True,Other,Close Corporation,Mr,Zulu,FNB,Current,Divorced,Male,South Africa,Eastern Cape,8959,Zone B,Sub Zone 1,Vehicle,89834,Light Commercial,2003,Toyota,3 Series,6,1617,101,Sedan,3,2008-02-28 22:26:39,206274.75569432147,False,False,90229.20862275208,False,False,False,False,False,2,102428.05182023344,Monthly,2502.395789001796,4447.302068086983,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1025.1504033003694,4204.760951089738
337,7457,2015-08-03 02:53:38,False,South Africa,Close Corporation,Mr,English,Standard Bank,Current,Divorced,Female,South Africa,KwaZulu-Natal,3711,Zone A,Sub Zone 2,Vehicle,72979,Light Commercial,2003,Toyota,Polo,5,1640,131,Hatchback,3,2011-10-09 03:17:27,134165.5635616957,False,True,31086.660785147837,True,False,False,False,False,4,465715.0714810348,Monthly,2491.808408273412,3758.917272188354,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3043.514657821056,0.0
338,8509,2015-08-29 01:51:35,False,South Africa,Close Corporation,Mrs,English,Standard Bank,Current,Married,Male,South Africa,Eastern Cape,7581,Zone B,Sub Zone 2,Vehicle,65828,Passenger,2002,Volkswagen,Corolla,5,1261,146,Hatchback,3,2007-11-11 15:56:55,206494.25941158255,False,False,147597.27645503232,True,False,False,False,False,2,431923.69801742636,Monthly,1917.589783047326,22.84431295388023,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3115.9427676278456,0.0
339,5777,2015-05-03 11:27:55,True,South Africa,Sole Proprietor,Mr,Zulu,FNB,Current,Divorced,Male,South Africa,KwaZulu-Natal,8705,Zone A,Sub Zone 1,Vehicle,56104,Light Commercial,2010,Toyota,3 Series,4,2546,184,SUV,3,2013-11-09 21:41:59,355911.83193160937,True,False,183986.946356279,False,False,False,False,False,4,268774.0095867786,Monthly,1314.7017171658363,2038.7543730367036,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2426.4924998071106,0.0
340,4854,2015-02-08 18:09:20,True,Other,Close Corporation,Mr,English,Standard Bank,Savings,Divorced,Male,South Africa,Eastern Cape,1421,Zone B,Sub Zone 2,Vehicle,50934,Light Commercial,2000,Toyota,Ranger,7,1161,164,Sedan,3,2005-07-20 14:15:12,168367.00958826492,True,False,8387.602860513432,False,False,False,False,False,3,327640.2263902664,Monthly,1527.4112910010845,2053.5708585090397,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2019.1543333480713,0.0
341,3491,2015-04-24 12:11:44,False,Other,Sole Proprietor,Dr,Afrikaans,Absa,Current,Single,Female,South Africa,Western Cape,1946,Zone B,Sub Zone 1,Vehicle,16050,Light Commercial,2007,Ford,3 Series,6,2510,141,SUV,3,2007-02-19 19:48:56,242099.01306912466,True,False,79116.42238321934,False,False,False,False,False,3,180340.7046713262,Monthly,1294.3587619052046,4471.8411647986595,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3371.7786685071,0.0
342,4124,2014-05-03 19:49:48,True,South Africa,Close Corporation,Dr,English,FNB,Savings,Single,Female,South Africa,Western Cape,2834,Zone A,Sub Zone 2,Vehicle,53952,Passenger,2014,Volkswagen,Corolla,5,2982,50,SUV,4,2013-12-18 07:50:46,224046.60569675692,False,True,199362.99521418996,False,False,False,False,False,1,406773.8384451908,Monthly,1954.8197624518034,328.2535845952417,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3418.075783628988,0.0
343,6691,2015-05-30 09:55:48,True,South Africa,Sole Proprietor,Mr,English,FNB,Current,Married,Male,South Africa,Gauteng,2564,Zone A,Sub Zone 2,Vehicle,96570,Light Commercial,2000,Toyota,Ranger,4,1180,112,Sedan,2,2011-04-08 09:46:05,394515.5287059771,True,True,146534.3940001337,False,False,False,False,False,1,321492.85110024794,Monthly,2844.9478032841657,2656.112919409633,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2425.0923690266036,0.0
344,4051,2014-12-23 16:40:16,False,South Africa,Close Corporation,Dr,Afrikaans,FNB,Current,Single,Male,South Africa,KwaZulu-Natal,8332,Zone A,Sub Zone 1,Vehicle,18484,Light Commercial,2006,Toyota,Corolla,6,1724,68,SUV,2,2013-11-26 00:13:10,447704.178017065,True,False,190637.52874116143,True,False,False,False,False,1,362671.5674551618,Monthly,1211.2419601392855,680.6720196355859,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1578.6795737724874,25450.129443995254
345,1004,2014-06-27 01:57:18,True,South Africa,Close Corporation,Dr,Afrikaans,Absa,Savings,Single,Female,South Africa,Gauteng,5944,Zone B,Sub Zone 2,Vehicle,72648,Passenger,2004,BMW,3 Series,6,1468,80,Sedan,3,2000-04-07 12:19:18,364716.9305649396,True,False,32816.65704323111,False,False,False,False,False,4,218709.42710404907,Monthly,1647.1295441153243,3311.4695713298615,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2951.4955503978317,13155.011591185417
346,6222,2014-11-19 01:57:21,False,South Africa,Sole Proprietor,Mr,Afrikaans,FNB,Current,Single,Female,South Africa,Western Cape,2308,Zone B,Sub Zone 2,Vehicle,69945,Light Commercial,2003,BMW,Ranger,7,2809,126,Sedan,4,2000-09-27 14:00:19,203721.01741986535,True,False,44273.71189839071,True,False,False,False,False,1,243697.10293016626,Monthly,2137.7923253483505,3961.2774408909045,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,767.7664016447688,14444.203259783491
347,6315,2015-04-19 10:57:00,True,Other,Close Corporation,Mrs,Afrikaans,Standard Bank,Savings,Married,Male,South Africa,KwaZulu-Natal,3986,Zone B,Sub Zone 1,Vehicle,63678,Light Commercial,2003,BMW,Corolla,5,1020,170,Hatchback,4,2002-02-16 20:07:50,244929.67203914927,False,False,30962.248119365187,False,False,False,False,False,3,143456.93733400555,Monthly,2611.737279488957,3209.7960598581567,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1371.7869320893592,0.0
348,5869,2015-08-08 18:01:47,False,South Africa,Close Corporation,Mr,English,Standard Bank,Savings,Single,Male,South Africa,Gauteng,1386,Zone A,Sub Zone 2,Vehicle,41323,Light Commercial,2007,Toyota,3 Series,6,2298,73,SUV,3,2004-03-09 19:37:48,114507.56932417463,True,False,60473.80675518765,True,False,False,False,False,2,476623.6443143923,Monthly,1133.334801602412,3972.925705103129,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3456.6628843185504,0.0
349,1876,2015-06-21 23:52:00,True,Other,Close Corporation,Dr,Afrikaans,Standard Bank,Current,Married,Female,South Africa,Gauteng,7131,Zone A,Sub Zone 1,Vehicle,96332,Light Commercial,2010,Toyota,Corolla,4,1259,118,Hatchback,2,2003-04-03 08:34:19,125643.85149497443,False,False,144876.8136658104,False,False,False,False,False,3,475950.65917395847,Monthly,1200.7248774509762,3037.4814886594013,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2943.0001616209083,0.0
350,8027,2015-08-28 05:20:28,True,South Africa,Sole Proprietor,Mrs,Afrikaans,FNB,Current,Divorced,Female,South Africa,Gauteng,4258,Zone B,Sub Zone 1,Vehicle,97363,Light Commercial,2010,BMW,Polo,4,2356,108,SUV,3,2011-07-09 10:13:36,123931.65538693174,False,False,32989.33215163764,False,False,False,False,False,3,417988.06125795684,Monthly,2712.9138306398404,949.1955523743823,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3318.7474147073713,0.0
351,5142,2014-07-24 06:03:47,False,Other,Close Corporation,Ms,Zulu,Standard Bank,Current,Single,Male,South Africa,Gauteng,7121,Zone A,Sub Zone 1,Vehicle,45361,Passenger,2012,Ford,3 Series,6,1465,163,SUV,4,2009-09-07 11:58:08,108763.8609025896,True,False,104846.8075766577,True,False,False,False,False,3,470999.80363963277,Monthly,700.6452999645076,1913.3175925118735,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2284.3837141572712,0.0
352,7966,2014-09-17 19:01:02,True,Other,Close Corporation,Mrs,Afrikaans,FNB,Current,Married,Female,South Africa,Gauteng,5811,Zone B,Sub Zone 2,Vehicle,20315,Light Commercial,2013,Ford,Ranger,4,2139,150,Hatchback,3,2012-10-16 20:06:50,130811.55282910858,True,False,53841.983822879614,False,False,False,False,False,2,349397.6236611704,Monthly,2013.6190149180316,4784.344080986275,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1723.0173744443478,0.0
353,8079,2015-06-09 20:56:07,False,Other,Sole Proprietor,Dr,Afrikaans,Standard Bank,Current,Single,Male,South Africa,KwaZulu-Natal,7574,Zone A,Sub Zone 2,Vehicle,57968,Passenger,2005,Ford,Ranger,6,2436,61,Hatchback,2,2006-01-12 18:54:19,141209.69116026093,False,True,165839.15582738307,False,False,False,False,False,3,155593.34118638368,Monthly,2651.138540239968,1440.8745638900334,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3439.0703101731137,0.0
354,8987,2015-04-13 01:36:06,True,Other,Sole Proprietor,Mrs,Zulu,Absa,Current,Divorced,Male,South Africa,Gauteng,7697,Zone A,Sub Zone 1,Vehicle,36519,Light Commercial,2013,Ford,Polo,4,1536,168,Hatchback,2,2001-07-17 16:20:37,100330.6747089348,True,False,1318.4810677878022,True,False,False,False,False,4,392094.734986621,Monthly,2804.3568758788333,314.31192131675,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1428.2767575714643,0.0
355,7799,2014-07-30 12:20:26,False,Other,Sole Proprietor,Mr,Zulu,Absa,Savings,Married,Male,South Africa,KwaZulu-Natal,4933,Zone B,Sub Zone 2,Vehicle,19107,Passenger,2011,Volkswagen,Corolla,6,1951,188,Sedan,4,2005-09-21 17:18:37,338117.3248479022,False,True,44622.99170773336,True,False,False,False,False,4,196374.29415876608,Monthly,531.718135582172,1924.149874477763,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2772.24283672677,0.0
356,5465,2015-06-01 01:47:55,False,Other,Close Corporation,Ms,English,Absa,Savings,Married,Female,South Africa,Gauteng,2439,Zone A,Sub Zone 1,Vehicle,65781,Passenger,2000,BMW,Corolla,6,2868,146,SUV,3,2004-04-24 11:04:00,495680.69056198985,True,True,121048.1515144364,True,False,False,False,False,2,248216.76018428637,Monthly,1424.1649437354608,1831.5355942205724,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2174.6208737006245,0.0
357,1635,2014-06-02 01:10:49,False,South Africa,Close Corporation,Ms,Zulu,Absa,Current,Married,Male,South Africa,Western Cape,7169,Zone A,Sub Zone 2,Vehicle,13869,Passenger,2013,Toyota,Ranger,6,1765,196,Sedan,3,2007-01-30 13:39:47,445634.03509351524,True,False,19342.100394768513,False,False,False,False,False,4,173457.57373491637,Monthly,1143.1619653026166,2351.544078662089,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1185.5214365433962,41273.210330745285
